sym,t,dirn,fade_bps,signalled,rv,tier
GRAM,1786008600000,-1,80.66070129492265,0,0.0021163678675532,HIGH
kBONK,1786008600000,-1,33.19254433586691,0,0.0027388419591993,HIGH
VINE,1786008600000,-1,75.1831720029791,0,0.0034007285817424,HIGH
CAKE,1786009500000,-1,7.741138560686249,0,0.0015110845176969,MID
WLD,1786009500000,-1,32.75411664370465,0,0.0041564402355117,HIGH
TIA,1786009500000,-1,21.25197805196056,0,0.0024391534258374,MID
AVAX,1786009500000,-1,-101.42398969767656,0,0.0024938389269938,HIGH
MERL,1786010400000,-1,62.41439116605533,0,0.0023258649612551,MID
TIA,1786010400000,-1,47.340177563534944,0,0.0024465899849722,MID
SUI,1786010400000,-1,78.68812162121763,0,0.0023993765630175,HIGH
FIL,1786010400000,-1,255.90953396283936,1,0.0034651940641959,MID
AVAX,1786010400000,-1,147.8738500944907,0,0.0031111842264461,HIGH
kLUNC,1786010400000,-1,-5.659356844775207,0,0.0021010221768328,LOW
ETC,1786010400000,-1,96.60222250284046,0,0.0025505978758288,LOW
AR,1786010400000,-1,24.285889297248605,0,0.002053525056179,LOW
CAKE,1786010400000,-1,21.37975046608237,0,0.0015028436899885,MID
ONDO,1786010400000,-1,83.49766075508542,0,0.0034248493492057,HIGH
FET,1786012200000,-1,212.08501671268849,0,0.0039247730276407,MID
WIF,1786013100000,-1,18.74228149007064,0,0.0026864710308819,MID
ZRO,1786013100000,1,-180.08916682222593,1,0.0040680869999484,HIGH
ZEC,1786013100000,-1,4.878628714571148,0,0.003367281142139,HIGH
ASTER,1786013100000,-1,17.41866564850121,0,0.0010496161731012,HIGH
ZEN,1786014000000,-1,75.52365618033153,0,0.0025062261013284,MID
ASTER,1786014000000,-1,47.1157156890506,0,0.0010905740196431,HIGH
ZEC,1786014000000,-1,44.299080408436375,0,0.0033953236086083,HIGH
SUPER,1786014000000,1,44.45179223558484,0,0.0037414501716536,LOW
RESOLV,1786014900000,1,502.0604788941001,0,0.0107136401646166,LOW
ASTER,1786014900000,-1,8.156254162782394,0,0.0010903268781861,HIGH
XAI,1786015800000,1,59.69592476489044,0,0.0025689488759683,LOW
SYRUP,1786015800000,-1,6.677419354839435,0,0.003606131376835,LOW
ASTER,1786015800000,-1,19.337428528563706,0,0.0010936805927675,HIGH
MELANIA,1786015800000,1,47.91383812010463,0,0.0025810796313311,LOW
BSV,1786016700000,1,-257.6173139773511,0,0.0015917744500107,LOW
FET,1786017600000,-1,8.701894244132323,0,0.0039100373983009,MID
KAS,1786017600000,-1,-99.98192256963311,0,0.0020717294103571,LOW
XAI,1786017600000,1,106.2043681747266,0,0.0026465748472908,LOW
VINE,1786017600000,-1,41.96065942300434,0,0.0033762052709841,HIGH
NIL,1786017600000,1,181.886360528402,1,0.0054037910977396,HIGH
ZRO,1786017600000,1,69.33119691774634,1,0.0040729728311384,HIGH
SYRUP,1786017600000,-1,69.05920540119449,0,0.003658208711702,LOW
BSV,1786018500000,1,-316.94555243800824,0,0.0016020056735461,LOW
XAI,1786018500000,1,59.11180124223618,0,0.0026799261921875,LOW
STRK,1786019400000,1,73.65772326561856,0,0.0029390302654098,MID
EIGEN,1786020300000,-1,19.246941045606867,0,0.0030748341879303,MID
KAS,1786020300000,-1,90.35854407941429,0,0.0023425883378726,LOW
kBONK,1786021200000,-1,48.02040816326576,0,0.0028178348152656,HIGH
TAO,1786021200000,-1,56.52070171774585,0,0.0026374085727542,HIGH
OP,1786021200000,-1,123.59711639901508,0,0.0033557873117491,MID
DOGE,1786021200000,-1,29.38181367329375,0,0.0017656676454034,HIGH
PURR,1786021200000,-1,141.12617839013726,0,0.0049059556134764,MID
kLUNC,1786021200000,-1,60.753596489412914,0,0.0022378284607469,LOW
FET,1786021200000,-1,28.70857606371108,1,0.0039513430652942,MID
ZRO,1786022100000,1,98.922938076099,1,0.0041884937772433,HIGH
KAS,1786022100000,-1,51.09490473728201,0,0.0024711374460989,LOW
TAO,1786022100000,-1,20.54048964218545,0,0.002630297934084,HIGH
BRETT,1786023000000,1,145.79546528105735,0,0.0048492223037502,LOW
APEX,1786023000000,1,38.930591488981904,1,0.0039842656377944,MID
NIL,1786023000000,1,124.90297381034276,1,0.0070336568960347,HIGH
ACE,1786023000000,1,-3457.545454545454,1,0.0081928162164184,HIGH
LTC,1786023000000,1,5.363044148070735,0,0.0014804555581694,HIGH
ACE,1786023900000,1,-2172.709989258861,1,0.0146820879233082,HIGH
STRK,1786023900000,1,80.93742846241948,0,0.0033502610977047,MID
ADA,1786023900000,1,-552.2521918514709,1,0.003710274360579,HIGH
DYDX,1786023900000,1,47.80513217945349,0,0.0027411328104165,MID
HYPER,1786024800000,1,33.82769442620867,0,0.005513731178552,MID
ACE,1786025700000,1,-1577.4680851063822,0,0.015338437771851,HIGH
ADA,1786025700000,1,-365.77602523659294,1,0.0038777852326354,HIGH
DYDX,1786026600000,1,20.18790793541793,0,0.0027630012468433,MID
CRV,1786026600000,1,24.62042975516161,0,0.0027203728012557,HIGH
XAI,1786026600000,1,89.30769230769123,0,0.0034728792118572,LOW
ADA,1786026600000,1,-26.76590582759719,1,0.0047460913794696,HIGH
AERO,1786026600000,1,-73.18191892141442,1,0.0038226474175439,HIGH
ZRO,1786026600000,1,87.17728571091311,1,0.0042892587367076,HIGH
ACE,1786027500000,1,-1042.7553516819555,0,0.0156681557466481,HIGH
BABY,1786027500000,1,-118.03549923609206,0,0.0035002036227124,LOW
AERO,1786027500000,1,-20.22633102117756,1,0.0038545947493072,HIGH
XAI,1786028400000,1,73.56967840735155,0,0.0034043076537147,LOW
ACE,1786028400000,1,364.86060019361065,0,0.0164210445720462,HIGH
LTC,1786028400000,1,6.866906395948364,0,0.0014486535284777,HIGH
BABY,1786028400000,1,-57.386590584879,0,0.0035541996767984,LOW
AERO,1786028400000,1,9.588116817723954,1,0.0038666125617494,HIGH
XAI,1786029300000,1,133.98630136986404,0,0.0034060578342605,LOW
ADA,1786029300000,1,20.10490610559425,1,0.0049528231751413,HIGH
ACE,1786029300000,1,1199.475685234306,0,0.0186417956932786,HIGH
XAI,1786030200000,1,87.90909090909115,0,0.0034287451501873,LOW
ADA,1786030200000,1,216.7484458580313,1,0.0053185947896595,HIGH
ATOM,1786030200000,1,80.61204013377974,0,0.0025781507670197,MID
AERO,1786030200000,1,78.39013452914847,1,0.0042073390553036,HIGH
ACE,1786030200000,1,736.8171238570245,0,0.0195181642182195,HIGH
ACE,1786031100000,1,260.80873866446893,0,0.0194764878559368,HIGH
AERO,1786031100000,1,154.30687077251736,1,0.0041669310822476,HIGH
XAI,1786031100000,1,102.90015128593134,0,0.0034290435719656,LOW
FET,1786031100000,-1,58.52705707931782,0,0.0043263925732778,MID
ATOM,1786031100000,1,100.86612810155776,0,0.0026898093985525,MID
NEAR,1786032000000,-1,6.588302271228045,0,0.0032550444477263,HIGH
HEMI,1786032000000,1,107.47619047619192,1,0.0064449608608775,MID
ACE,1786032000000,1,1036.453717754173,0,0.0210237526169716,HIGH
JTO,1786032000000,-1,27.512654391940504,0,0.0038914779794967,HIGH
XAI,1786032000000,1,219.22222222222217,0,0.0040031159097172,LOW
BABY,1786032900000,1,58.35507055833168,0,0.0035322804010724,LOW
DYM,1786032900000,1,69.09805335256029,0,0.0028828553287887,MID
YGG,1786032900000,1,124.75353556595353,0,0.0030409393485708,LOW
JTO,1786032900000,-1,63.06543624161044,0,0.00388846556635,HIGH
MEME,1786033800000,1,75.8954635108479,0,0.0022493602612242,LOW
kFLOKI,1786033800000,1,-163.6311187149501,0,0.0023469096136393,LOW
FIL,1786033800000,1,28.46805308523696,1,0.0048505858917946,MID
CRV,1786033800000,1,208.4376851218959,0,0.00331618620672,HIGH
CRV,1786034700000,1,39.17687074829996,0,0.0033419712239181,HIGH
kFLOKI,1786034700000,1,83.54528257271181,0,0.0023862816613736,LOW
TNSR,1786034700000,1,13.082341588934693,0,0.0028131345232967,LOW
TRUMP,1786034700000,1,27.45273059484299,0,0.002071228860253,MID
AIXBT,1786035600000,1,62.47652358833682,0,0.0026523508779836,MID
BSV,1786035600000,1,125.54609929077978,0,0.0023132330630633,LOW
SAGA,1786037400000,1,47.215208034432486,0,0.0036907396882946,LOW
ALT,1786037400000,1,34.56189175345794,0,0.002325081820104,MID
LDO,1786037400000,-1,128.15780684664804,0,0.0046583937943851,HIGH
CC,1786039200000,-1,-571.968532367737,0,0.0046719656710668,HIGH
STX,1786039200000,-1,17.615408108726612,0,0.0025494775675012,LOW
WLFI,1786041000000,-1,143.78758069474347,0,0.0026925133410477,MID
CC,1786041000000,-1,-466.3103477185563,0,0.0048130704903233,HIGH
XRP,1786041000000,-1,4.722753161501225,0,0.0018978802946669,HIGH
S,1786041000000,-1,20.85321100917429,0,0.0023982240474182,LOW
STX,1786041000000,-1,63.1996766992533,0,0.0026790435700083,LOW
WLD,1786041000000,-1,30.288948069241044,0,0.0034492784979396,HIGH
CAKE,1786041000000,-1,0.5896331394927485,0,0.0014274276065879,MID
SYRUP,1786041900000,-1,147.916040595755,0,0.003375814344486,LOW
CAKE,1786041900000,-1,22.903007626997034,0,0.0014349256406985,MID
SKY,1786041900000,-1,21.512435140454148,0,0.0017503032889768,MID
JTO,1786041900000,-1,12.413851351350356,0,0.0039104874817646,HIGH
EIGEN,1786042800000,-1,64.6818950930614,0,0.0029736022544464,MID
CHIP,1786043700000,1,36.701257861635376,0,0.0032369904143251,MID
PEOPLE,1786043700000,1,111.18351905351577,1,0.0041093367736379,HIGH
BNB,1786043700000,-1,10.391646324926723,0,0.0011783790993417,HIGH
ETHFI,1786044600000,-1,101.6567998403059,0,0.0038404923032695,MID
CC,1786044600000,-1,-429.8434519655733,1,0.0048472284796488,HIGH
MON,1786044600000,-1,12.610517586224098,0,0.0024527657516174,HIGH
JTO,1786045500000,-1,77.25203823147487,0,0.0038533551773785,HIGH
ETHFI,1786045500000,-1,111.17480162128228,0,0.0038288477159809,MID
CC,1786046400000,-1,-361.0074589430992,0,0.0057079151372781,HIGH
kFLOKI,1786046400000,1,77.73548627963392,0,0.003164716142258,LOW
PEOPLE,1786046400000,1,147.06640106241733,1,0.0046009825890989,HIGH
kFLOKI,1786047300000,1,66.90725637321192,0,0.003165790301663,LOW
AVNT,1786048200000,1,149.28426395939036,1,0.0048767481119638,MID
SKY,1786048200000,-1,-77.20481971110598,0,0.0021522151728295,MID
XMR,1786048200000,1,-53.01359064963392,0,0.0020683799736525,HIGH
PEOPLE,1786049100000,1,90.23703217334192,1,0.0047629973341603,HIGH
ONDO,1786049100000,-1,-290.0627429206001,0,0.0034671629560542,HIGH
CC,1786050900000,-1,69.5440916623676,0,0.0053053562015046,HIGH
APE,1786051800000,1,62.101309340940816,0,0.0026887516253381,LOW
TIA,1786051800000,1,10.305736250739384,0,0.0030802725489783,MID
DASH,1786051800000,1,73.3602671011856,0,0.0026884078589832,MID
XMR,1786051800000,1,22.98246183826016,0,0.002055256127849,HIGH
TIA,1786052700000,1,61.42313349414677,0,0.003119963701512,MID
GALA,1786052700000,1,117.81274025260782,0,0.0028106271016969,LOW
ONDO,1786055400000,-1,41.08482142857215,1,0.0035443007851548,HIGH
MET,1786057200000,-1,89.17707701637487,0,0.0023886258757307,MID
LIT,1786057200000,1,118.20694806026196,0,0.0052794972286844,HIGH
SKY,1786057200000,-1,0.9780124403300277,0,0.0020874269647585,MID
SOL,1786058100000,-1,44.96594003566263,0,0.0016942186378625,HIGH
RUNE,1786058100000,-1,31.5415293716628,0,0.0020203469193401,LOW
MET,1786058100000,-1,113.107629929967,0,0.0027153995915347,MID
CHIP,1786059000000,1,154.91900407285084,1,0.0044596164246118,MID
LIT,1786059900000,1,88.68138615527067,0,0.0057600274875442,HIGH
SKY,1786060800000,-1,42.594085484368,0,0.0021347909245121,MID
ONDO,1786060800000,-1,23.920164886010387,1,0.0035830105896907,HIGH
MET,1786060800000,-1,10.603759584466856,0,0.0026958264417063,MID
LIT,1786060800000,1,40.37490094673956,0,0.0058099686006964,HIGH
HYPER,1786060800000,1,198.63646990064387,1,0.0072168701426442,MID
INJ,1786060800000,-1,-88.92084734216793,0,0.0032480558662261,HIGH
GRAM,1786061700000,-1,8.713888278790877,0,0.0018417227809365,HIGH
SKY,1786061700000,-1,13.016599020802978,0,0.0021325635132676,MID
ONDO,1786061700000,-1,32.74645350146345,1,0.0035893624434732,HIGH
AAVE,1786064400000,1,76.98769420089155,0,0.0027805864484406,HIGH
INJ,1786067100000,-1,53.18603821542416,0,0.003140564774282,HIGH
BABY,1786067100000,1,115.7812015837487,0,0.0046395883247872,LOW
XAI,1786067100000,1,127.246020260493,0,0.0052188434744754,LOW
MINA,1786068000000,1,28.404000386512006,0,0.0018047601228772,LOW
SOPH,1786068000000,1,183.6801210898079,0,0.0035617120669451,LOW
MET,1786068900000,-1,94.002860340754,0,0.0027439583380113,MID
kBONK,1786069800000,1,147.61295971979007,0,0.0033685461748627,HIGH
XRP,1786069800000,-1,2.82920431361055,0,0.0018228591920897,HIGH
kBONK,1786070700000,1,38.82642035552408,0,0.0034003950876649,HIGH
PROVE,1786072500000,-1,-40.08764395861717,0,0.0029858256527633,LOW
GRAM,1786072500000,-1,16.42472917444853,0,0.0021612358345347,HIGH
NOT,1786072500000,-1,83.95652173913098,0,0.0035781827060839,LOW
ZORA,1786072500000,-1,160.5514018691586,0,0.0048861818785425,LOW
XRP,1786073400000,-1,17.48580626280354,0,0.0018179884207962,HIGH
NOT,1786073400000,-1,113.27906976744153,0,0.0035894044615125,LOW
GRAM,1786073400000,-1,104.38052026618264,0,0.0024677281712343,HIGH
ONDO,1786073400000,-1,42.85196366018285,0,0.0035876217603144,HIGH
MOVE,1786074300000,-1,-191.0318418885533,0,0.0034591223478339,MID
XRP,1786074300000,-1,37.17244757985492,0,0.001868274185876,HIGH
BIGTIME,1786074300000,-1,59.346495371245126,0,0.0032947207166934,LOW
BLUR,1786074300000,-1,55.38445052102649,0,0.0051472523152421,LOW
ZORA,1786075200000,-1,4.800312012481535,0,0.0049289440290542,LOW
MOVE,1786075200000,-1,-153.49012839983513,1,0.0035088995560974,MID
INJ,1786075200000,-1,35.244766505636335,0,0.0031660282647108,HIGH
ICP,1786075200000,-1,17.808129687878985,0,0.0017767622211825,HIGH
NEAR,1786075200000,-1,30.559094514613825,0,0.0032234244354107,HIGH
kSHIB,1786075200000,-1,33.677454153181564,0,0.0025785143663459,MID
CC,1786075200000,-1,190.9628360420281,0,0.0064893861468557,HIGH
NEO,1786075200000,-1,6.827473247434067,0,0.001717755354944,LOW
GMX,1786075200000,1,33.721413077161195,0,0.0022125911652489,LOW
INJ,1786076100000,-1,58.87369695339212,0,0.0031461645803741,HIGH
POPCAT,1786077000000,-1,67.47364847463245,0,0.0026817161285762,MID
TNSR,1786077000000,1,80.27994875080071,0,0.0030740964054656,LOW
NEAR,1786077000000,-1,63.85065930696051,0,0.0031498838144342,HIGH
NOT,1786077900000,-1,142.772594752187,0,0.0034968263745277,LOW
BNB,1786077900000,-1,15.044396023422738,0,0.0011244448152125,HIGH
MOODENG,1786077900000,-1,77.66975300085926,0,0.0027374996808079,MID
ONDO,1786079700000,-1,158.5845712796448,1,0.0039377476691533,HIGH
YGG,1786079700000,1,-351.079829086552,0,0.0034501385421022,LOW
BNB,1786079700000,-1,14.910142257700585,0,0.0011042863462992,HIGH
XAI,1786079700000,1,-143.44943820224756,0,0.0068463234247264,LOW
XRP,1786079700000,-1,40.28578455484466,0,0.001859385111994,HIGH
XPL,1786080600000,1,106.98092816274516,1,0.0052471880771119,HIGH
WLD,1786080600000,-1,59.37922500593309,0,0.0033811029498453,HIGH
VIRTUAL,1786080600000,-1,127.49042048915726,1,0.0035661480353765,HIGH
ONDO,1786080600000,-1,84.39837398374021,1,0.0039405027674396,HIGH
EIGEN,1786080600000,-1,104.89324247586514,0,0.0031524569205141,MID
XAI,1786081500000,1,1329.533013205283,0,0.0176927447988536,LOW
TNSR,1786081500000,1,66.95230524642226,0,0.0034341064458284,LOW
USUAL,1786081500000,1,108.85682326621856,1,0.0068379658109103,MID
DYM,1786082400000,1,75.1250000000005,1,0.0037340359646271,MID
TNSR,1786082400000,1,187.9233176838809,0,0.0037822882434409,LOW
SAND,1786082400000,1,43.8764947861862,0,0.0026286066615355,LOW
SAGA,1786082400000,1,10.840830449826424,0,0.0050835798465696,LOW
OP,1786084200000,1,23.969322395775265,0,0.0034129138400813,MID
MET,1786084200000,1,31.882345985574503,1,0.0037750416843208,MID
kBONK,1786086000000,-1,-824.5085884988788,0,0.0064479802653493,HIGH
STBL,1786086900000,1,45.67899344403844,1,0.0038300978539329,MID
USUAL,1786086900000,1,74.51937984496192,1,0.0069992184214896,MID
MORPHO,1786087800000,-1,63.97026520224996,0,0.0025263604452817,HIGH
POL,1786089600000,1,158.91200377576172,0,0.0026366945005629,HIGH
ENA,1786091400000,1,-23.68306613331682,1,0.0050261967431276,HIGH
PAXG,1786091400000,1,-64.8130272116735,0,0.0015017454157691,HIGH
PURR,1786091400000,1,24.78626398405516,1,0.0039583883996019,MID
STABLE,1786091400000,-1,79.82853257510119,0,0.0021779288393715,LOW
BCH,1786091400000,1,35.41703309419174,0,0.0022493362186127,MID
ENA,1786092300000,1,88.12824456036105,1,0.0051272459780903,HIGH
STBL,1786093200000,1,47.25712949976649,1,0.0039690990939756,MID
PUMP,1786093200000,-1,156.36254980079684,0,0.0062630963422241,HIGH
MOVE,1786093200000,-1,107.73731426969452,0,0.0032025168480825,MID
FOGO,1786094100000,1,33.270036270038034,0,0.0033007676444284,MID
kPEPE,1786095000000,1,28.84713375796141,0,0.0025157841493233,HIGH
SUSHI,1786095000000,-1,64.675649070999,0,0.0048262648759751,HIGH
MNT,1786096800000,1,-89.57799274486162,0,0.001207393440865,MID
MNT,1786097700000,1,-75.6965342349961,0,0.0012095569906888,MID
REZ,1786097700000,1,53.34861006761767,0,0.0031098240128235,LOW
BOME,1786097700000,1,78.69934640522897,1,0.0048598498522381,HIGH
ENA,1786098600000,1,75.79179089949751,1,0.0051653040800187,HIGH
INIT,1786098600000,1,78.95465686274468,0,0.0026485363048776,LOW
kBONK,1786098600000,-1,-175.00000000000028,0,0.0073809232802989,HIGH
SAGA,1786098600000,1,165.69095816464252,0,0.0065710388588895,LOW
SKY,1786099500000,-1,195.2378854625556,0,0.0025054842717193,MID
ETHFI,1786099500000,1,-376.5383282806419,1,0.0036135176550524,MID
SAGA,1786099500000,1,244.6572958500673,0,0.0065935742343242,LOW
kBONK,1786099500000,-1,93.50180940892702,0,0.0073927094568632,HIGH
ETHFI,1786100400000,1,-228.3097017882152,1,0.0043585739762911,MID
BTC,1786101300000,1,34.82171519940962,0,0.001162215717139,HIGH
DOGE,1786101300000,1,5.906254489038501,0,0.0014121863625756,HIGH
RUNE,1786101300000,1,-42.46697412474233,0,0.0018279013326475,LOW
SAGA,1786101300000,1,103.52463382157153,0,0.0065876763697299,LOW
HEMI,1786102200000,1,295.9855846235981,1,0.0087347098545359,MID
SOL,1786104000000,1,29.87826922296462,0,0.0015826246404177,HIGH
AZTEC,1786104000000,1,83.06815478273028,0,0.002154880555591,LOW
PENDLE,1786104000000,1,47.77614971710516,0,0.0028419980922768,MID
ETHFI,1786104000000,1,48.2767120435194,1,0.0044887831465417,MID
BCH,1786104000000,1,67.22214062786861,0,0.0018045544292177,MID
ETH,1786104000000,1,101.55486542443089,0,0.0015442244457839,HIGH
RUNE,1786104000000,1,40.39398211374888,0,0.0019777319894053,LOW
DYDX,1786104000000,-1,-99.80542110358093,0,0.003031338981467,MID
kPEPE,1786104000000,1,63.83081252198353,0,0.0024489062792163,HIGH
SPX,1786104900000,1,10.244253465579831,1,0.0036966679309425,HIGH
GMX,1786104900000,1,46.14799864419218,0,0.002574457839781,LOW
MOVE,1786105800000,-1,76.34258996882916,0,0.0032674700685725,MID
STRK,1786105800000,-1,64.54072308303536,1,0.0035181048765127,MID
WCT,1786105800000,-1,21.20701168614461,0,0.0027019312076759,LOW
CAKE,1786105800000,1,19.76607854297005,0,0.0018504772176671,MID
PROVE,1786105800000,-1,32.05291005291023,0,0.0029948813698788,LOW
PAXG,1786105800000,1,49.33679184647708,0,0.0019843874552785,HIGH
RUNE,1786105800000,1,45.1075500296559,0,0.0019861001037722,LOW
kBONK,1786107600000,-1,82.40056933712967,1,0.0076508322990536,HIGH
IO,1786107600000,-1,21.078379275987924,0,0.0038752759606502,MID
FOGO,1786108500000,1,142.44615029435658,0,0.0032191990165518,MID
ORDI,1786111200000,-1,24.7811329870767,0,0.0031537212934841,LOW
WLFI,1786111200000,-1,34.277210422086306,0,0.0033667683459737,MID
DOT,1786111200000,-1,29.41811950160317,0,0.0022499170646065,HIGH
GALA,1786113900000,-1,47.99150141642999,0,0.002422149734808,LOW
ATOM,1786113900000,-1,57.62874251497003,0,0.0029272001579168,MID
RENDER,1786113900000,-1,42.787545787545824,0,0.0022546550094152,MID
FARTCOIN,1786113900000,-1,71.2730720606824,0,0.0031577774921557,HIGH
SUI,1786113900000,-1,63.07335490830508,0,0.0021870069288338,HIGH
TRB,1786113900000,-1,42.74632922600117,0,0.0022622436066678,LOW
SEI,1786113900000,-1,40.371722617006505,0,0.0021174272035392,MID
PYTH,1786113900000,-1,31.422510235481305,0,0.0028710086849968,MID
MEME,1786113900000,-1,-84.30081300813096,0,0.002354219638047,LOW
WIF,1786113900000,-1,44.98255179934525,0,0.00247939399643,MID
MORPHO,1786114800000,-1,24.52442117761404,0,0.0024700518691428,HIGH
NEAR,1786115700000,-1,44.669163622856686,0,0.0033743326760168,HIGH
NIL,1786116600000,1,114.45226884669194,1,0.0067614664212344,HIGH
ICP,1786116600000,1,42.71863987046516,0,0.0018457531956572,HIGH
LTC,1786116600000,1,9.826086956521197,0,0.001324886365637,HIGH
COMP,1786117500000,1,-69.22117873698117,0,0.001942938298265,LOW
WCT,1786119300000,-1,-91.09463881197972,0,0.0021575406809777,LOW
FOGO,1786120200000,1,131.46327683615937,1,0.004137505216483,MID
KAS,1786120200000,1,58.74710205318583,0,0.0026979655161987,LOW
EIGEN,1786121100000,-1,37.09163802978272,0,0.0032168187533915,MID
