sym,t,bar_close_ms,dirn,tier,rv,vratio,ats_ratio,entry,prior_h,prior_l,aligned,why,bars,fade_bps,fwd2,fwd4,fwd8,fwd16,fwd32,rv_pass,tier_pass,signalled,vpin30,vpin60,adverse_ofi,ats_tape,size_conc,big_share,prints_ratio
POL,1784619900000,1784620800000,1,HIGH,0.0017087673681149,9.011044403008013,3.711319747005241,0.081692,0.081435,0.079597,1,reclaim,2,90.88924252068792,-93.88924252068792,-105.39587719727768,-110.53713949958392,-117.63697791705474,-161.82735151544875,0,1,0,,,,,,,
PENDLE,1784619900000,1784620800000,1,MID,0.0036934879552984,31.661226699667413,7.303451553719449,1.6687,1.6516,1.5284,1,reclaim,2,151.01210523161777,-154.01210523161777,-168.39455863846115,-157.60771858332828,-53.33493138371265,-157.60771858332828,1,1,1,,,,,,,
FET,1784619900000,1784620800000,1,MID,0.0025261387848467,14.726183244049263,7.217960854127797,0.15987,0.15948,0.15136,1,reclaim,5,55.79777319071896,-0.6255082254337899,-21.267279664728022,-35.65396884969131,-33.77744417339167,-64.42734721961614,0,1,0,,,,,,,
COMP,1784619900000,1784620800000,1,LOW,0.0025418001497845,5.423577793008909,3.4066377049821925,17.474,17.393,16.681,1,reclaim,13,45.07142039601673,-9.156461027813776,-23.463431383770384,-5.722788142383863,-44.63774751058681,-97.8596772347484,0,0,0,,,,,,,
BNB,1784619900000,1784620800000,1,HIGH,0.0015380830445752,6.016308154077038,1.0313593194757813,576.45,576.34,564.27,1,reclaim,25,1.6838407494161762,7.285974499088543,18.73536299765681,50.134443577066286,1.7347558331149109,-23.07225258045001,0,1,0,,,,,,,
XLM,1784620800000,1784621700000,1,MID,0.0027865127253895,11.708089315646792,4.810099714572831,0.19207,0.19198,0.18479,1,reclaim,5,28.238610923100406,55.70885614619751,29.67668037694668,22.90831467694049,20.305097100015693,66.64236996928221,0,1,0,,,,,,,
BNB,1784620800000,1784621700000,1,HIGH,0.0015370412122238,8.884086076777495,1.3244055612243686,576.9,576.45,564.27,1,reclaim,24,9.480499219969271,21.84087363494524,16.120644825794134,33.97469232102681,6.586930143872342,-24.96099843993657,0,1,0,,,,,,,
DOGE,1784620800000,1784621700000,1,HIGH,0.002322915178242,47.73815797773973,7.516002989316293,0.073716,0.073566,0.071513,1,reclaim,1,19.24754463074468,-13.70123175430081,-33.642628466004425,-15.057789353735958,-9.08893591621868,-39.20451462369059,0,1,0,,,,,,,
AAVE,1784620800000,1784621700000,1,HIGH,0.0031524184251501,5.639621539940931,2.278014426856881,95.213,94.99,88.229,1,reclaim,3,44.05239830695318,-11.553044227153796,13.443542373415408,-38.02001827481487,-124.56282230367628,130.9695104660078,0,1,0,,,,,,,
IMX,1784620800000,1784621700000,1,MID,0.0026209842986193,9.695455307731008,5.672682008856201,0.12811,0.1278,0.1235,1,reclaim,1,32.906642728903925,-11.708687846382892,17.953321364453046,5.464054328310572,-29.66200921083377,104.59761142767996,0,1,0,,,,,,,
ME,1784620800000,1784621700000,1,MID,0.003203076125975,16.70378472705201,3.879989232080814,0.06543,0.06528,0.06023,0,reclaim,2,129.96652911508417,-132.96652911508417,-270.5181109582772,-281.21656732385884,-76.41754546843963,-264.4047073208001,0,1,0,,,,,,,
TAO,1784620800000,1784621700000,1,HIGH,0.0027428036715142,11.849551005747127,1.8558709780568208,199.45,198.98,192.76,1,reclaim,1,23.07169716720892,-43.61995487590755,0.0,25.06893958385561,145.3998495863628,6.016545500125573,0,1,0,,,,,,,
STABLE,1784620800000,1784621700000,1,LOW,0.0026511874178272,12.778519682290304,4.6963700695135975,0.037388,0.037212,0.035189,1,backstop,32,-381.7311436824652,-13.10580935059389,3.74451695731254,116.88242216754035,83.71670054562982,378.7311436824652,0,0,0,,,,,,,
FET,1784620800000,1784621700000,1,MID,0.002532344368747,5.915115701110068,2.5478369053762457,0.16026,0.15999,0.15136,1,reclaim,1,21.95944090852436,-23.087482840384947,-82.99014102084271,-59.27867215774406,-66.142518407588,-102.95769374766084,0,1,0,,,,,,,
CAKE,1784620800000,1784621700000,1,MID,0.0019311548642164,46.92407340770061,2.9074343764790056,1.4158,1.4157,1.382,1,reclaim,1,4.063144511935937,-4.237886707161562,0.0,0.0,-31.784150303714853,-71.3377595705608,0,1,0,,,,,,,
ME,1784621700000,1784622600000,1,MID,0.0032304484061995,48.835510426018885,6.284974273298043,0.06581,0.06563,0.06023,0,reclaim,1,186.9407384895893,-271.9951375170947,-354.049536544598,-317.58091475459577,-129.1597021729205,-337.33475155751404,0,1,0,,,,,,,
ETH,1784621700000,1784622600000,1,HIGH,0.0024737977453804,5.740535999189861,2.0462450252277846,1939.7,1939.6,1853.0,1,reclaim,2,-1.453369077692661,-1.546630922307339,-8.764241893076484,9.79532917461393,1.0310872815386165,-81.45589524153196,0,1,0,,,,,,,
BANANA,1784622600000,1784623500000,1,MID,0.0036215910857345,29.15919349984954,5.656817261886229,3.5804,3.5652,3.3275,1,reclaim,1,67.66249581052425,-12.568428108591696,85.18601273600707,74.85197184672147,44.96704278851463,151.65903251033407,1,1,1,,,,,,,
GRAM,1784622600000,1784623500000,1,HIGH,0.0029867046764674,24.64236229415105,3.6823916277392295,1.466,1.4611,1.4037,1,reclaim,5,43.38472032742099,-10.91405184174656,-30.013642564801906,-28.64938608458377,-130.28649386084513,428.37653478854,0,1,0,,,,,,,
CC,1784623500000,1784624400000,1,HIGH,0.0026938982031539,12.60695088972724,2.3184738867629635,0.12558,0.12524,0.12268,1,backstop,32,21.685459468068537,12.74088230609918,1.5926102882618447,26.278069756330385,78.03790412486134,-24.685459468068537,0,1,0,,,,,,,
ETC,1784624400000,1784625300000,1,LOW,0.0024622893566088,9.585390788733834,2.539775801920177,7.0634,7.0439,6.736,1,reclaim,17,33.66789364895098,-3.2562222159299616,-4.388821247557664,-25.625053090578987,-14.0159130163944,-80.98083076138958,0,0,0,,,,,,,
TAO,1784625300000,1784626200000,1,HIGH,0.0027076262967462,19.044573270049213,2.4825219157407945,200.31,199.82,193.0,1,reclaim,24,28.95047676102116,8.986071589037333,29.953571963456355,-10.982976386600711,69.39244171534054,-56.91178673056836,0,1,0,,,,,,,
BNB,1784625300000,1784626200000,1,HIGH,0.0015382193994725,9.678394747792318,4.723837652717871,578.78,578.21,564.73,1,reclaim,6,18.42437541034605,9.675524378866912,-7.083866063097692,-38.183765852308696,-34.900998652337364,-94.50913991499408,0,1,0,,,,,,,
ALGO,1784626200000,1784627100000,1,HIGH,0.0021181307386194,8.058461476773793,4.723083772102955,0.085172,0.085095,0.081692,1,reclaim,2,20.36448598130734,-23.36448598130734,-47.55083830366817,-55.41727328229937,-48.84234255389092,-96.9802282440231,0,1,0,,,,,,,
PURR,1784626200000,1784627100000,1,MID,0.0033882201797706,19.3972187555714,2.8914232562634385,0.075518,0.07531,0.071665,1,reclaim,5,117.10381630869529,-25.55682089038358,-25.689239651473784,-95.7387642681217,-268.54524749066474,-748.4308376810832,0,1,0,,,,,,,
ONDO,1784626200000,1784627100000,1,HIGH,0.0063120259356576,13.604400537401682,1.486467057581921,0.40358,0.39485,0.3436,1,backstop,32,93.1395510183853,-10.9024233113632,9.663511571435688,-69.3790574359475,3.716735219782533,-96.1395510183853,1,1,1,,,,,,,
HBAR,1784628000000,1784628900000,1,MID,0.0019104478458839,8.524795458340291,5.353543416742021,0.068165,0.068125,0.065785,1,backstop,32,-117.28152277561828,23.17905083253744,40.34328467688659,46.79821022518885,84.64754639477653,114.28152277561828,0,1,0,,,,,,,
LIT,1784628000000,1784628900000,1,HIGH,0.0054769565781469,5.018739421294431,2.5948397199070223,2.332,2.33,2.1427,1,reclaim,11,9.435677530016736,94.33962264151047,83.1903945111496,24.01372212693084,104.2024013722136,13.293310463123175,1,1,1,,,,,,,
BANANA,1784628900000,1784629800000,1,MID,0.0040193863698216,8.92126909518214,3.696963569931789,3.6499,3.6446,3.3584,1,reclaim,1,113.98950656182348,-219.4580673443116,-291.51483602290546,-155.34672182799582,-45.20671799227426,-14.520945779336646,1,1,1,,,,,,,
VIRTUAL,1784628900000,1784629800000,1,HIGH,0.0050327309851509,27.220952306820788,3.070817030129533,0.67458,0.66395,0.61054,1,reclaim,12,164.0669157105162,-52.18061608704628,-58.11023155148276,-65.81873165525215,-64.78104894897544,-182.7803966912739,1,1,1,,,,,,,
ONDO,1784628900000,1784629800000,1,HIGH,0.0064888427593286,6.835889671516029,1.160383775709712,0.40794,0.40554,0.3436,1,reclaim,1,94.3182330734919,-125.99892141001207,-221.3560817767328,-104.18198754718908,-68.14727656027858,-239.49600431436,1,1,1,,,,,,,
IOTA,1784635200000,1784636100000,1,LOW,0.002614834535914,24.616243432574432,12.605395104253716,0.037066,0.036921,0.035344,0,backstop,32,26.94658177305347,-16.187341498949035,40.468353747368845,127.61020881670566,151.89122106512733,-29.94658177305347,0,0,0,,,,,,,
IMX,1784636100000,1784637000000,1,MID,0.0031806394044924,6.723848903645012,3.5923145785859822,0.12979,0.12917,0.1235,1,reclaim,1,56.3266045149852,-90.14561984744408,-77.04753833115039,-73.96563679790344,-43.9170968487547,21.573310732722284,0,1,0,,,,,,,
NOT,1784636100000,1784637000000,1,LOW,0.0027036067856257,inf,,0.000373,0.000372,0.000361,1,reclaim,18,50.61930294906151,0.0,0.0,-26.80965147453148,0.0,-53.61930294906151,0,0,0,,,,,,,
DASH,1784637000000,1784637900000,1,MID,0.0024713782684395,12.554037267080746,3.566353466564463,34.697,34.582,33.823,1,reclaim,1,39.078565870248376,-2.882093552758197,-29.685563593394683,-29.685563593394683,-14.986886474334842,45.24886877827952,0,1,0,,,,,,,
REZ,1784637000000,1784637900000,1,LOW,0.0041354616620228,12.152239426634637,3.018378210988131,0.002586,0.002576,0.00234,1,reclaim,2,62.73859242072733,-65.73859242072733,-116.00928074245968,-73.47254447022564,-371.2296983758706,-359.62877030162485,1,0,0,,,,,,,
STABLE,1784638800000,1784639700000,1,LOW,0.0028499596801569,11.336877930958767,4.834265964873651,0.03805,0.037955,0.035595,1,reclaim,26,175.71222076215506,30.48620236530829,115.63731931668931,248.62023653088104,206.04467805519053,-250.19710906701744,0,0,0,,,,,,,
XLM,1784638800000,1784639700000,1,MID,0.0030778897773553,84.69548743301517,12.154085558783471,0.19592,0.19363,0.18502,1,reclaim,2,157.77991016741598,-160.77991016741598,-94.42629644753056,-116.88444262964546,-197.0191915067376,-165.88403429971433,0,1,0,,,,,,,
TRX,1784638800000,1784639700000,1,HIGH,0.000674320666444,6.76021129809774,4.380542193941683,0.32847,0.32796,0.32509,1,backstop,32,-35.575273236521305,0.6088836118981947,7.611045148720675,9.437695984413567,1.522209029743797,32.575273236521305,0,1,0,,,,,,,
TRX,1784639700000,1784640600000,1,HIGH,0.0006895005737214,7.775705746074421,5.645871276360572,0.32898,0.32847,0.32509,1,reclaim,9,14.32628123290215,-14.590552617179782,-10.942914462884412,-13.678643078606784,-12.462763693842223,15.502462155754468,0,1,0,,,,,,,
CC,1784639700000,1784640600000,1,HIGH,0.0021263792604258,6.53519768563163,3.335478610144253,0.12704,0.12673,0.12276,1,reclaim,3,50.52644836271932,9.445843828716074,-88.16120906800867,-96.819899244331,-203.87279596977183,-30.698992443322872,0,1,0,,,,,,,
ICP,1784639700000,1784640600000,1,HIGH,0.0026012168350176,15.781847059373105,5.021321109039038,2.2384,2.237,2.1289,1,reclaim,1,19.78413152251655,23.230879199427587,19.656897784131345,-40.20729092208675,-72.81987133666797,-109.00643316654744,0,1,0,,,,,,,
MEME,1784641500000,1784642400000,1,LOW,0.0029275422729876,368.423638060618,20.028761301228563,0.000538,0.000537,0.000525,1,reclaim,1,34.174721189589974,-92.93680297397592,-92.93680297397592,-111.52416356877193,-74.34944237918195,-130.1115241635679,0,0,0,,,,,,,
LTC,1784642400000,1784643300000,1,HIGH,0.0022961038369172,76.8480563024931,7.996140705149548,47.95,47.927,46.557,1,reclaim,2,9.095933263816438,-12.095933263816438,-26.068821689259643,-43.16996871741413,-120.95933263816588,-247.13242961418192,0,1,0,,,,,,,
STABLE,1784642400000,1784643300000,1,LOW,0.0028717721196905,10.948762517112488,3.035037072139253,0.03849,0.038339,0.035595,1,reclaim,18,52.07924136139357,7.53442452584939,131.46271758898402,81.57963107300462,70.14809041309415,-451.8056638087826,0,0,0,,,,,,,
XRP,1784642400000,1784643300000,1,HIGH,0.0022568993999537,17.777117849327915,4.623347599097008,1.1462,1.1445,1.0862,1,reclaim,1,18.811202233468578,23.55609841214381,18.321409876112288,72.41319141511056,102.9488745419631,-49.72954109230533,0,1,0,,,,,,,
STBL,1784643300000,1784644200000,1,MID,0.0043679967516192,29.001890575766257,5.669785532232118,0.022496,0.022034,0.021095,1,reclaim,12,254.3790896159316,-114.6870554765282,-64.90042674253213,-81.79231863442396,-38.22901849217607,-167.14082503556094,1,1,1,,,,,,,
RESOLV,1784643300000,1784644200000,-1,LOW,0.0053369617714691,13.115826506261223,2.286123202195919,0.019547,0.021022,0.019597,0,reclaim,1,35.369059190669745,1.534762367626506,-7.162224382258211,-51.15874558755967,76.22653092546163,-118.68828976313657,1,0,0,,,,,,,
PURR,1784644200000,1784645100000,-1,MID,0.003621940095385,20.11644222240142,1.7542768730659948,0.071481,0.075654,0.071742,0,backstop,32,-1.0414375848127302,89.25448720639045,108.7002140428925,185.7836348120493,224.25539653894143,-1.9585624151872696,1,1,0,,,,,,,
NOT,1784644200000,1784645100000,1,LOW,0.0028234532085298,669.256554584506,51.481273429577385,0.000376,0.000375,0.000361,1,reclaim,1,50.191489361701976,-26.59574468085027,-79.78723404255224,-79.78723404255224,-132.97872340425425,-79.78723404255224,0,0,0,,,,,,,
GRAM,1784644200000,1784645100000,1,HIGH,0.0070212225719265,328.5509958791209,5.334113621663683,1.5316,1.4678,1.4069,1,backstop,32,-55.23295899712723,-6.529119874641629,-30.686863410813192,-18.2815356489954,54.844606946983305,52.23295899712723,1,1,1,,,,,,,
VIRTUAL,1784644200000,1784645100000,1,HIGH,0.0045290915689527,17.15428893362973,2.84478260318964,0.6774,0.67613,0.63484,1,reclaim,1,48.5205196338942,-62.14939474461245,-113.37466784765309,-137.8801299084738,-110.2745792736932,-225.71597283731955,1,1,1,,,,,,,
SYRUP,1784644200000,1784645100000,1,LOW,0.0046038631498452,12.878278155822311,3.818164816824543,0.19226,0.19183,0.17763,1,reclaim,5,65.65702694268116,-7.801934879849345,-22.36554665556985,-162.8003744928739,-267.86643087485635,-472.7972537189216,1,0,0,,,,,,,
MOVE,1784646000000,1784646900000,1,MID,0.0026800390641787,30.948073025588023,15.971768556643829,0.010927,0.010883,0.010542,1,reclaim,8,102.24389127848336,-7.321314175893958,-21.96394252768346,-105.24389127848336,-99.75290564656332,-129.95332662212846,0,1,0,,,,,,,
PURR,1784646000000,1784646900000,-1,MID,0.0036863515302414,12.959039440686984,1.2798017935157229,0.070843,0.075654,0.07134,0,reclaim,30,89.0344988213373,19.62085174258576,11.292576542494915,37.12434538345346,187.597927812204,-120.2659401775746,1,1,0,,,,,,,
STABLE,1784646000000,1784646900000,1,LOW,0.0032207173141092,11.924044909954036,3.1826724118512133,0.038996,0.038549,0.035595,1,reclaim,6,130.34700994973832,-23.848599856396245,-49.23581905836616,-41.542722330496055,-227.45922658734372,-623.6537080726237,0,0,0,,,,,,,
PURR,1784647800000,1784648700000,-1,MID,0.0036281475475471,16.073856723681384,1.6351628760014387,0.070704,0.075654,0.070842,0,reclaim,26,24.579769178547284,-8.344648110432718,77.93052726861418,118.52229011088558,83.87078524553013,-107.63181715320177,1,1,0,,,,,,,
DYM,1784648700000,1784649600000,1,MID,0.0025021857250556,9.654183242471644,5.457468694436145,0.01542,0.01535,0.01478,1,reclaim,5,48.88067444876797,38.91050583657654,0.0,-77.82101167315196,-97.2762645914391,-77.82101167315196,0,1,0,,,,,,,
AAVE,1784648700000,1784649600000,1,HIGH,0.003196987230371,24.87880108313362,0.7483184879530659,96.12,95.605,89.061,1,reclaim,7,51.51518934665011,-14.461090303787971,12.068248023304168,-112.46358718268864,-86.55846858094131,-41.71868497711303,0,1,0,,,,,,,
MERL,1784649600000,1784650500000,1,MID,0.0033986088345614,16.000285976430774,5.248639443762072,0.017907,0.017819,0.017225,0,reclaim,1,185.7530016194773,-158.03875579382284,-212.7659574468082,-230.6360641090077,-209.4153124476464,-223.3763332774879,0,1,0,,,,,,,
AAVE,1784649600000,1784650500000,1,HIGH,0.0032052483243578,10.171605091972983,2.6526656861931106,96.46,96.182,89.061,1,reclaim,1,46.6578892805307,-42.50466514617423,-53.597346050175815,-103.15156541571535,-168.7746216048103,-51.00559817540849,0,1,0,,,,,,,
VINE,1784649600000,1784650500000,1,HIGH,0.0042261009546293,16.298563108038916,2.75569016560366,0.009374,0.009146,0.00875,1,backstop,32,-670.8045658203539,309.36633240879064,237.89204181779309,176.01877533603607,262.4279923191804,667.8045658203539,1,1,1,,,,,,,
VINE,1784650500000,1784651400000,1,HIGH,0.0051875872304763,26.7770072935701,1.8349632603248969,0.009661,0.009374,0.00875,1,backstop,32,-630.2642583583488,-23.807059310629043,-57.96501397370745,-121.10547562364049,-51.75447676223962,627.2642583583488,1,1,1,,,,,,,
APE,1784650500000,1784651400000,1,LOW,0.0027663987241971,7.474598767880278,2.6692927610509227,0.14629,0.14584,0.14226,1,backstop,32,-320.8617813931224,-15.72219563880019,45.11586574612031,127.8282862806742,169.5262834096664,317.8617813931224,0,0,0,,,,,,,
PURR,1784651400000,1784652300000,-1,MID,0.0035895399301082,10.267802189937736,1.3010689539378126,0.070153,0.075654,0.070428,0,reclaim,1,58.86478126380965,-60.86696221116856,40.91058115832475,39.2000342109386,34.49603010562517,-307.75590495060914,1,1,0,,,,,,,
WLFI,1784652300000,1784653200000,-1,MID,0.0016148910797217,14.92258491709049,2.303718361899357,0.056106,0.057447,0.056518,0,reclaim,10,147.60777813424562,-27.626278829357897,-29.58685345595827,-33.329768652194,-43.48910989911849,-146.15192671015475,0,1,0,,,,,,,
HMSTR,1784653200000,1784654100000,1,LOW,0.0061553484138539,9.248626299791557,1.3190557587036484,0.000185,0.000183,0.000171,1,reclaim,10,159.1621621621617,54.0540540540539,216.2162162162171,0.0,-270.2702702702695,-216.2162162162156,1,0,0,,,,,,,
MANTA,1784653200000,1784654100000,-1,LOW,0.0026419831947748,14.297184633391185,6.527011245307517,0.06267,0.06561,0.06307,0,reclaim,6,134.22674325833725,-4.78697941598887,-25.53055688527101,-256.9012286580501,-264.8795276846968,-279.2404659326634,0,0,0,,,,,,,
PURR,1784654100000,1784655000000,-1,MID,0.0036945865778468,14.91271056661562,2.1799108086542485,0.070047,0.075654,0.07006,0,reclaim,9,6.13672248633182,73.37930246834276,25.2687481262576,97.93424415035508,2.997987065826266,-329.77857724099624,1,1,0,,,,,,,
HYPE,1784654100000,1784655000000,-1,HIGH,0.0029746167104118,12.761293185113754,1.761860333567699,60.727,63.355,61.422,0,backstop,32,16.101882194082826,42.48522074200859,44.29660612248232,133.0544897656726,-11.52699787573901,-19.101882194082823,0,1,0,,,,,,,
NEAR,1784654100000,1784655000000,-1,HIGH,0.0033012853497813,11.106837385052996,1.892524644764127,1.927,2.0655,1.93,0,reclaim,1,25.54177477945024,-49.81837052413105,-43.59107420861423,-3.632589517384136,-28.02283341982277,-70.57602490918555,0,1,0,,,,,,,
CASHCAT,1784654100000,1784655000000,-1,HIGH,0.0227741004454669,5.150454945029038,1.596315570053438,0.065783,0.087562,0.069453,0,reclaim,3,609.7722967940056,-444.0356931122033,-893.3919097639218,-689.6918656795827,-770.4118085219591,279.09946338719584,1,1,0,,,,,,,
HYPE,1784655000000,1784655900000,-1,HIGH,0.0030402482383438,11.422283567897049,1.917005186617443,60.337,63.355,60.607,0,reclaim,8,45.56058471584587,-43.75424697946464,-24.19742446591539,-48.56058471584587,-61.32224008485629,-85.02245719873346,0,1,0,,,,,,,
APE,1784655000000,1784655900000,1,LOW,0.0029889086039867,8.808725311334973,2.24273526959462,0.14896,0.14717,0.14226,1,backstop,32,-78.18796992481083,5.3705692803434975,-14.097744360903311,-8.727175080559814,155.74650912996702,75.18796992481083,0,0,0,,,,,,,
